seed,method,pair_01,pair_02,pair_12,mean_dcor
28,Cholesky,0.049552312209434464,0.07566246587511005,0.08730319555500425,0.07083932454651626
28,ZCA-cor,0.07311418133223445,0.0784993701891501,0.07640641455957735,0.07600665536032064
28,PCA-cor,0.06262468130093783,0.07436820829066569,0.09175085721571488,0.07624791560243947
29,ZCA,0.04804472194882585,0.13256112440868936,0.06405583590517826,0.08155389408756449
29,PCA,0.12783444240953132,0.05194484019358534,0.09394616745975067,0.09124181668762243
29,Cholesky,0.04573924822872962,0.1166184138520846,0.06422865037617378,0.075528770818996
29,ZCA-cor,0.04761170131861177,0.13221652086683772,0.06430074895043555,0.08137632371196167
29,PCA-cor,0.11718324763846526,0.06354221644902235,0.09293170340775969,0.0912190558317491
30,ZCA,0.09848819504281178,0.09650508083102399,0.07428584583742581,0.08975970723708719
30,PCA,0.05598606455807542,0.1153254584191156,0.0768913368116337,0.08273428659627491
30,Cholesky,0.06634612570828931,0.07471738992962924,0.09585444535196833,0.07897265366329563
30,ZCA-cor,0.10251250206682164,0.10429538860238406,0.06264968614846836,0.08981919227255801
30,PCA-cor,0.0512279514559754,0.08864393533032963,0.09486478168691433,0.07824555615773977
31,ZCA,0.12171766401073279,0.05608146747467691,0.07885818670837165,0.08555243939792712
31,PCA,0.07463286211999695,0.07455565396169905,0.12480070732196555,0.09132974113455385
31,Cholesky,0.07253098990183685,0.05640872678350249,0.08564983586206681,0.07152985084913538
31,ZCA-cor,0.10757429590267939,0.06655617185246716,0.08991123034049898,0.08801389936521518
31,PCA-cor,0.07532383329455691,0.07263404864289306,0.12620024751592757,0.09138604315112585
32,ZCA,0.06984230804573122,0.059298449783261126,0.09115574371908187,0.07343216718269141
32,PCA,0.11821641708207849,0.05067709627221688,0.06463552033495519,0.07784301122975018
32,Cholesky,0.06941441060232113,0.09920929516722356,0.07434456086653318,0.08098942221202596
32,ZCA-cor,0.06002063526661311,0.08233271912283859,0.09464820030651075,0.07900051823198748
32,PCA-cor,0.09189278693822776,0.06334273978955754,0.07451251532644602,0.07658268068474378
33,ZCA,0.05577621936794675,0.12114076432083346,0.0870900570376038,0.08800234690879466
33,PCA,0.06389636591970886,0.08837493420719096,0.11219962789051942,0.08815697600580641
33,Cholesky,0.051624554555342914,0.10279761626808938,0.09268022043414872,0.082367463752527
33,ZCA-cor,0.05683383964642138,0.1164156198959995,0.08424325319108339,0.08583090424450142
33,PCA-cor,0.06727922979363314,0.07207391733937248,0.10548984909247865,0.08161433207516143
34,ZCA,0.054494557365612636,0.05556727515277899,0.12125988024238495,0.07710723758692552
34,PCA,0.08895804695480926,0.1023202210663882,0.0960712153836315,0.09578316113494299
34,Cholesky,0.0609261306048063,0.1208882512852928,0.09665070900043961,0.0928216969635129
34,ZCA-cor,0.05992293749007408,0.058797067993026246,0.12125658746364912,0.07999219764891648
